userId,movieId,rating,timestamp
12,35,1.0,1.0
12,0,5.0,5.0
12,9,2.0,2.0
12,92,4.0,5.0
13,27,3.0,3.0
13,2,2.0,2.0
13,10,5.0,5.0
13,51,3.0,3.0
13,4,2.0,2.0
13,8,3.0,3.0
13,24,2.0,1.0
13,12,2.0,2.0
13,39,2.0,2.0
13,18,5.0,5.0
13,19,5.0,4.0
13,64,4.0,5.0
13,83,3.0,3.0
13,1,4.0,4.0
13,32,2.0,2.0
13,16,2.0,3.0
13,9,3.0,3.0
13,92,5.0,5.0
13,0,5.0,5.0
13,3,4.0,4.0
13,7,4.0,4.0
13,63,1.0,1.0
13,35,1.0,2.0
13,26,3.0,4.0
13,5,5.0,5.0
13,15,4.0,4.0
13,46,4.0,4.0
13,14,3.0,3.0
13,84,2.0,1.0
13,34,3.0,3.0
13,20,4.0,4.0
13,81,5.0,5.0
13,89,4.0,4.0
13,28,5.0,5.0
13,53,3.0,4.0
13,31,2.0,2.0
13,95,3.0,2.0
13,68,1.0,1.0
13,6,4.0,4.0
13,11,3.0,4.0
13,85,4.0,3.0
13,23,3.0,3.0
13,25,4.0,4.0
13,33,5.0,5.0
13,56,5.0,5.0
13,13,5.0,4.0
13,91,4.0,4.0
13,37,4.0,4.0
13,72,4.0,4.0
13,90,1.0,1.0
13,93,2.0,1.0
13,38,4.0,3.0
14,0,5.0,5.0
14,1,4.0,3.0
14,3,4.0,4.0
14,72,4.0,4.0
14,9,2.0,3.0
14,10,5.0,5.0
14,18,4.0,4.0
14,2,2.0,2.0
14,4,2.0,2.0
14,6,4.0,4.0
14,8,3.0,3.0
14,15,3.0,3.0
14,16,2.0,2.0
14,84,1.0,3.0
14,68,1.0,1.0
14,53,3.0,3.0
14,31,2.0,2.0
14,5,5.0,5.0
14,20,4.0,3.0
14,28,5.0,5.0
14,56,5.0,5.0
14,34,3.0,3.0
14,27,3.0,4.0
14,7,4.0,4.0
14,89,4.0,3.0
14,92,5.0,5.0
14,81,5.0,5.0
14,14,2.0,3.0
14,12,2.0,2.0
14,11,3.0,2.0
14,19,4.0,4.0
14,63,1.0,1.0
14,35,1.0,2.0
14,25,3.0,3.0
15,6,4.0,4.0
15,8,3.0,3.0
15,10,5.0,5.0
15,12,2.0,2.0
15,92,5.0,4.0
15,15,4.0,4.0
15,16,2.0,2.0
15,18,5.0,5.0
15,27,3.0,4.0
15,7,4.0,5.0
15,90,1.0,1.0
15,11,4.0,3.0
15,68,1.0,1.0
15,34,3.0,4.0
15,20,5.0,4.0
15,81,5.0,5.0
15,0,5.0,5.0
15,1,4.0,4.0
15,72,5.0,5.0
15,3,4.0,4.0
15,9,3.0,3.0
15,28,5.0,5.0
15,2,3.0,2.0
15,56,5.0,5.0
15,31,2.0,2.0
15,33,5.0,4.0
15,95,3.0,3.0
15,53,4.0,4.0
15,57,2.0,2.0
15,51,3.0,3.0
15,36,3.0,3.0
15,64,5.0,5.0
15,83,3.0,4.0
15,5,5.0,5.0
15,14,3.0,3.0
15,25,3.0,3.0
15,4,2.0,2.0
15,35,1.0,2.0
15,46,3.0,4.0
15,89,4.0,4.0
15,19,4.0,4.0
15,24,2.0,1.0
15,91,4.0,5.0
15,23,4.0,4.0
15,84,1.0,2.0
15,38,4.0,4.0
15,37,3.0,3.0
15,39,2.0,2.0
15,93,2.0,1.0
15,26,4.0,4.0
15,63,1.0,1.0
15,13,5.0,5.0
15,85,3.0,4.0
15,78,5.0,3.0
16,89,4.0,5.0
16,34,2.0,3.0
16,20,4.0,4.0
16,8,3.0,2.0
16,12,2.0,2.0
16,51,1.0,1.0
16,2,2.0,2.0
16,53,3.0,2.0
16,14,2.0,2.0
