userId,movieId,rating,timestamp
16,35,4.0,4.0
16,46,4.0,4.0
16,49,1.0,1.0
16,50,3.0,3.0
16,52,3.0,3.0
16,70,1.0,1.0
16,39,1.0,1.0
16,18,1.0,1.0
16,67,4.0,4.0
16,83,3.0,3.0
16,63,2.0,2.0
16,66,3.0,3.0
16,90,4.0,4.0
16,0,4.0,4.0
16,1,4.0,4.0
16,3,5.0,5.0
16,8,5.0,5.0
16,37,3.0,3.0
16,74,4.0,4.0
16,75,5.0,5.0
16,85,5.0,5.0
16,44,5.0,5.0
16,30,5.0,5.0
16,32,1.0,1.0
16,53,5.0,5.0
16,91,5.0,5.0
16,72,3.0,3.0
16,93,1.0,1.0
16,86,1.0,1.0
16,19,5.0,5.0
16,81,5.0,5.0
16,34,2.0,2.0
16,69,5.0,5.0
16,71,2.0,2.0
16,29,3.0,3.0
16,13,2.0,2.0
16,41,2.0,2.0
16,57,1.0,1.0
16,54,2.0,2.0
16,62,4.0,4.0
16,89,2.0,2.0
16,88,5.0,5.0
16,28,3.0,3.0
16,36,1.0,1.0
16,77,3.0,3.0
16,12,3.0,3.0
16,42,4.0,4.0
16,94,3.0,3.0
16,64,1.0,1.0
16,47,1.0,1.0
16,78,1.0,1.0
16,5,2.0,2.0
16,25,4.0,4.0
16,10,1.0,1.0
16,38,2.0,2.0
16,79,3.0,3.0
16,82,1.0,1.0
17,0,5.0,5.0
17,1,3.0,3.0
17,10,2.0,2.0
17,11,5.0,5.0
17,16,2.0,2.0
17,72,1.0,1.0
17,64,1.0,1.0
17,29,4.0,4.0
17,3,3.0,3.0
17,37,4.0,4.0
17,12,3.0,3.0
17,85,4.0,4.0
17,5,2.0,2.0
17,86,1.0,1.0
17,19,4.0,4.0
17,60,3.0,3.0
17,76,3.0,3.0
17,35,2.0,2.0
17,75,5.0,5.0
17,8,3.0,3.0
17,2,1.0,1.0
17,89,4.0,4.0
17,14,4.0,4.0
17,93,2.0,2.0
17,42,5.0,5.0
17,66,4.0,4.0
17,79,3.0,3.0
17,18,2.0,2.0
17,74,5.0,5.0
17,68,2.0,2.0
17,55,5.0,5.0
17,61,1.0,1.0
17,58,5.0,5.0
17,43,1.0,1.0
17,78,1.0,1.0
17,51,1.0,1.0
17,50,2.0,2.0
18,48,2.0,2.0
18,2,2.0,2.0
18,32,2.0,2.0
18,34,4.0,4.0
18,14,5.0,5.0
18,21,5.0,5.0
18,22,5.0,5.0
18,27,3.0,3.0
18,4,1.0,1.0
18,6,5.0,5.0
18,7,4.0,4.0
18,17,5.0,5.0
18,45,4.0,4.0
18,49,2.0,2.0
18,50,3.0,3.0
18,66,5.0,5.0
18,80,3.0,3.0
18,83,2.0,2.0
18,85,4.0,4.0
18,89,5.0,5.0
18,18,3.0,3.0
18,75,5.0,5.0
18,26,1.0,1.0
18,46,3.0,3.0
18,56,2.0,2.0
18,93,4.0,4.0
18,38,4.0,4.0
18,11,5.0,5.0
18,25,3.0,3.0
18,35,1.0,1.0
18,9,3.0,3.0
18,47,3.0,3.0
18,94,1.0,1.0
18,23,4.0,4.0
18,82,1.0,1.0
18,71,2.0,2.0
18,78,1.0,1.0
18,69,4.0,4.0
18,16,2.0,2.0
18,62,4.0,4.0
18,13,3.0,3.0
18,70,2.0,2.0
18,57,1.0,1.0
18,87,1.0,1.0
18,53,5.0,5.0
18,72,3.0,3.0
18,65,1.0,1.0
18,81,2.0,2.0
18,30,4.0,4.0
18,54,1.0,1.0
19,0,5.0,5.0
19,4,2.0,2.0
19,8,2.0,2.0
19,11,5.0,5.0
19,30,5.0,5.0
19,66,3.0,3.0
19,50,3.0,3.0
19,82,1.0,1.0
19,35,2.0,2.0
19,53,5.0,5.0
19,69,5.0,5.0
19,18,2.0,2.0
19,23,4.0,4.0
19,2,2.0,2.0
19,83,2.0,2.0
19,85,4.0,4.0
19,9,3.0,3.0
19,13,2.0,2.0
19,14,3.0,3.0
19,16,3.0,3.0
19,17,4.0,4.0
19,94,3.0,3.0
19,21,4.0,4.0
19,22,4.0,4.0
19,26,1.0,1.0
19,27,2.0,2.0
19,32,2.0,2.0
19,34,3.0,3.0
19,48,1.0,1.0
19,49,3.0,3.0
19,62,5.0,5.0
19,1,2.0,2.0
19,3,3.0,3.0
19,5,2.0,2.0
19,37,5.0,5.0
19,10,1.0,1.0
19,86,3.0,3.0
19,19,5.0,5.0
19,61,1.0,1.0
19,64,1.0,1.0
19,79,4.0,4.0
19,78,1.0,1.0
19,60,4.0,4.0
19,7,4.0,4.0
19,89,2.0,2.0
19,72,3.0,3.0
19,93,1.0,1.0
19,75,5.0,5.0
19,29,3.0,3.0
19,55,5.0,5.0
19,67,4.0,4.0
19,36,1.0,1.0
19,57,1.0,1.0
19,28,2.0,2.0
19,12,2.0,2.0
19,52,2.0,2.0
19,54,1.0,1.0
19,90,4.0,4.0
19,70,1.0,1.0
19,6,5.0,5.0
19,45,4.0,4.0
19,25,4.0,4.0
19,71,1.0,1.0
19,39,3.0,3.0
19,88,4.0,4.0
19,38,3.0,3.0
19,76,4.0,4.0
19,51,1.0,1.0
19,44,5.0,5.0
19,74,5.0,5.0
19,46,5.0,5.0
19,41,1.0,1.0
20,49,2.0,2.0
20,2,2.0,2.0
20,32,2.0,2.0
20,4,1.0,1.0
20,83,1.0,1.0
20,7,4.0,4.0
20,6,5.0,5.0
20,9,4.0,4.0
20,34,3.0,3.0
20,13,2.0,2.0
20,17,5.0,5.0
20,21,4.0,4.0
20,62,3.0,3.0
20,25,2.0,2.0
20,45,3.0,3.0
20,50,3.0,3.0
